Timestamp,Numbers
2020-01-22 23:20:00,564
2020-01-22 23:30:00,580
2020-01-22 23:40:00,550
2020-01-22 23:50:00,534
2020-01-23 00:00:00,548
2020-01-23 00:10:00,552
2020-01-23 00:20:00,546
2020-01-23 00:30:00,550
2020-01-23 00:40:00,558
2020-01-23 00:50:00,548
2020-01-23 01:00:00,530
2020-01-23 01:10:00,538
2020-01-23 01:20:00,522
2020-01-23 01:30:00,532
2020-01-23 01:40:00,526
2020-01-23 01:50:00,524
2020-01-23 02:00:00,530
2020-01-23 02:10:00,534
2020-01-23 02:20:00,516
2020-01-23 02:30:00,262
2020-01-23 02:40:00,508
2020-01-23 02:50:00,518
2020-01-23 03:00:00,520
2020-01-23 03:10:00,514
2020-01-23 03:20:00,516
2020-01-23 03:30:00,520
2020-01-23 03:40:00,518
2020-01-23 03:50:00,510
2020-01-23 04:00:00,516
2020-01-23 04:10:00,512
2020-01-23 04:20:00,512
2020-01-23 04:30:00,510
2020-01-23 04:40:00,514
2020-01-23 04:50:00,500
2020-01-23 05:00:00,510
2020-01-23 05:10:00,510
2020-01-23 05:20:00,498
2020-01-23 05:30:00,500
2020-01-23 05:40:00,496
2020-01-23 05:50:00,514
2020-01-23 06:00:00,530
2020-01-23 06:10:00,528
2020-01-23 06:20:00,522
2020-01-23 06:30:00,528
2020-01-23 06:40:00,530
2020-01-23 06:50:00,536
2020-01-23 07:00:00,538
2020-01-23 07:10:00,544
2020-01-23 07:20:00,558
2020-01-23 07:30:00,560
2020-01-23 07:40:00,566
2020-01-23 07:50:00,566
2020-01-23 08:00:00,554
2020-01-23 08:10:00,570
2020-01-23 08:20:00,566
2020-01-23 08:30:00,606
2020-01-23 08:40:00,350
2020-01-23 08:50:00,906
2020-01-23 09:00:00,2042
2020-01-23 09:10:00,2530
2020-01-23 09:20:00,2540
2020-01-23 09:30:00,2544
2020-01-23 09:40:00,2586
2020-01-23 09:50:00,2288
2020-01-23 10:00:00,2290
2020-01-23 10:10:00,2538
2020-01-23 10:20:00,2570
2020-01-23 10:30:00,2608
2020-01-23 10:40:00,2586
2020-01-23 10:50:00,2590
2020-01-23 11:00:00,2558
2020-01-23 11:10:00,2676
2020-01-23 11:20:00,2620
2020-01-23 11:30:00,2610
2020-01-23 11:40:00,1288
2020-01-23 11:50:00,2476
2020-01-23 12:00:00,2548
2020-01-23 12:10:00,2474
2020-01-23 12:20:00,2462
2020-01-23 12:30:00,2496
2020-01-23 12:40:00,2544
2020-01-23 12:50:00,2182
2020-01-23 13:00:00,2224
2020-01-23 13:10:00,2374
2020-01-23 13:20:00,2418
2020-01-23 13:30:00,1206
2020-01-23 13:40:00,2486
2020-01-23 13:50:00,1262
2020-01-23 14:00:00,3586
2020-01-23 14:10:00,1316
2020-01-23 14:20:00,2656
2020-01-23 14:30:00,2650
2020-01-23 14:40:00,2646
2020-01-23 14:50:00,2668
2020-01-23 15:00:00,2608
2020-01-23 15:10:00,2616
2020-01-23 15:20:00,2526
2020-01-23 15:30:00,2192
2020-01-23 15:40:00,2048
2020-01-23 15:50:00,1138
2020-01-23 16:00:00,2208
2020-01-23 16:10:00,2310
2020-01-23 16:20:00,2284
2020-01-23 16:30:00,2302
2020-01-23 16:40:00,2334
2020-01-23 16:50:00,2210
2020-01-23 17:00:00,1774
2020-01-23 17:10:00,1654
2020-01-23 17:20:00,1610
2020-01-23 17:30:00,1602
2020-01-23 17:40:00,1346
2020-01-23 17:50:00,838
2020-01-23 18:00:00,1810
2020-01-23 18:10:00,1812
2020-01-23 18:20:00,1808
2020-01-23 18:30:00,1826
2020-01-23 18:40:00,1758
2020-01-23 18:50:00,1404
2020-01-23 19:00:00,982
2020-01-23 19:10:00,1020
2020-01-23 19:20:00,1058
2020-01-23 19:30:00,904
2020-01-23 19:40:00,616
2020-01-23 19:50:00,572
2020-01-23 20:00:00,508
2020-01-23 20:10:00,544
2020-01-23 20:20:00,544
2020-01-23 20:30:00,546
2020-01-23 20:40:00,574
2020-01-23 20:50:00,280
2020-01-23 21:00:00,520
2020-01-23 21:10:00,520
2020-01-23 21:20:00,542
2020-01-23 21:30:00,532
2020-01-23 21:40:00,526
2020-01-23 21:50:00,518
2020-01-23 22:00:00,556
2020-01-23 22:10:00,562
2020-01-23 22:20:00,562
2020-01-23 22:30:00,562
2020-01-23 22:40:00,558
2020-01-23 22:50:00,570
2020-01-23 23:00:00,570
2020-01-23 23:10:00,568
2020-01-23 23:20:00,554
2020-01-23 23:30:00,568
2020-01-23 23:40:00,286
2020-01-23 23:50:00,564
2020-01-24 00:00:00,574
2020-01-24 00:10:00,570
2020-01-24 00:20:00,568
2020-01-24 00:30:00,562
2020-01-24 00:40:00,568
2020-01-24 00:50:00,550
2020-01-24 01:00:00,564
2020-01-24 01:10:00,560
2020-01-24 01:20:00,572
2020-01-24 01:30:00,574
2020-01-24 01:40:00,568
2020-01-24 01:50:00,568
2020-01-24 02:00:00,546
2020-01-24 02:10:00,540
2020-01-24 02:20:00,536
2020-01-24 02:30:00,542
2020-01-24 02:40:00,550
2020-01-24 02:50:00,540
2020-01-24 03:00:00,520
2020-01-24 03:10:00,512
2020-01-24 03:20:00,512
2020-01-24 03:30:00,496
2020-01-24 03:40:00,490
2020-01-24 03:50:00,486
2020-01-24 04:00:00,242
2020-01-24 04:10:00,484
2020-01-24 04:20:00,482
2020-01-24 04:30:00,474
2020-01-24 04:40:00,476
2020-01-24 04:50:00,462
2020-01-24 05:00:00,474
2020-01-24 05:10:00,478
2020-01-24 05:20:00,484
2020-01-24 05:30:00,486
2020-01-24 05:40:00,490
2020-01-24 05:50:00,504
2020-01-24 06:00:00,510
2020-01-24 06:10:00,502
2020-01-24 06:20:00,494
2020-01-24 06:30:00,496
2020-01-24 06:40:00,498
2020-01-24 06:50:00,508
2020-01-24 07:00:00,510
2020-01-24 07:10:00,510
2020-01-24 07:20:00,512
2020-01-24 07:30:00,516
2020-01-24 07:40:00,522
2020-01-24 07:50:00,570
2020-01-24 08:00:00,616
2020-01-24 08:10:00,610
2020-01-24 08:20:00,628
2020-01-24 08:30:00,316
2020-01-24 08:40:00,716
2020-01-24 08:50:00,1074
2020-01-24 09:00:00,2046
2020-01-24 09:10:00,2546
2020-01-24 09:20:00,2680
2020-01-24 09:30:00,2680
2020-01-24 09:40:00,2658
2020-01-24 09:50:00,2536
2020-01-24 10:00:00,2592
2020-01-24 10:10:00,2622
2020-01-24 10:20:00,2528
2020-01-24 10:30:00,2382
2020-01-24 10:40:00,1210
2020-01-24 10:50:00,2172
2020-01-24 11:00:00,2276
2020-01-24 11:10:00,2494
2020-01-24 11:20:00,2492
2020-01-24 11:30:00,2432
2020-01-24 11:40:00,2472
2020-01-24 11:50:00,2538
2020-01-24 12:00:00,2876
2020-01-24 12:10:00,2900
2020-01-24 12:20:00,2908
2020-01-24 12:30:00,2890
2020-01-24 12:40:00,2844
2020-01-24 12:50:00,974
2020-01-24 13:00:00,1922
2020-01-24 13:10:00,2100
2020-01-24 13:20:00,2082
2020-01-24 13:30:00,2112
2020-01-24 13:40:00,2128
2020-01-24 13:50:00,1896
2020-01-24 14:00:00,2030
2020-01-24 14:10:00,2172
2020-01-24 14:20:00,2154
2020-01-24 14:30:00,2152
2020-01-24 14:40:00,2158
2020-01-24 14:50:00,1678
2020-01-24 15:00:00,1570
2020-01-24 15:10:00,1574
2020-01-24 15:20:00,1592
2020-01-24 15:30:00,786
2020-01-24 15:40:00,1352
2020-01-24 15:50:00,1194
2020-01-24 16:00:00,1760
2020-01-24 16:10:00,1906
2020-01-24 16:20:00,1826
2020-01-24 16:30:00,1748
2020-01-24 16:40:00,1710
2020-01-24 16:50:00,1476
2020-01-24 17:00:00,1276
2020-01-24 17:10:00,1280
2020-01-24 17:20:00,1240
2020-01-24 17:30:00,1192
2020-01-24 17:40:00,1152
2020-01-24 17:50:00,624
2020-01-24 18:00:00,556
2020-01-24 18:10:00,266
2020-01-24 18:20:00,558
2020-01-24 18:30:00,586
2020-01-24 18:40:00,586
2020-01-24 18:50:00,574
2020-01-24 19:00:00,586
2020-01-24 19:10:00,592
2020-01-24 19:20:00,588
2020-01-24 19:30:00,588
2020-01-24 19:40:00,584
2020-01-24 19:50:00,610
2020-01-24 20:00:00,612
2020-01-24 20:10:00,572
2020-01-24 20:20:00,562
2020-01-24 20:30:00,578
2020-01-24 20:40:00,574
2020-01-24 20:50:00,594
2020-01-24 21:00:00,560
2020-01-24 21:10:00,540
2020-01-24 21:20:00,556
2020-01-24 21:30:00,538
2020-01-24 21:40:00,274
2020-01-24 21:50:00,552
2020-01-24 22:00:00,546
2020-01-24 22:10:00,510
2020-01-24 22:20:00,486
2020-01-24 22:30:00,492
2020-01-24 22:40:00,508
2020-01-24 22:50:00,500
2020-01-24 23:00:00,478
2020-01-24 23:10:00,486
2020-01-24 23:20:00,472
2020-01-24 23:30:00,468
2020-01-24 23:40:00,448
2020-01-24 23:50:00,448
2020-01-25 00:00:00,442
2020-01-25 00:10:00,438
2020-01-25 00:20:00,432
2020-01-25 00:30:00,424
2020-01-25 00:40:00,424
2020-01-25 00:50:00,212
2020-01-25 01:00:00,412
2020-01-25 01:10:00,406
2020-01-25 01:20:00,388
2020-01-25 01:30:00,380
2020-01-25 01:40:00,386
2020-01-25 01:50:00,402
2020-01-25 02:00:00,402
2020-01-25 02:10:00,404
2020-01-25 02:20:00,400
2020-01-25 02:30:00,392
2020-01-25 02:40:00,396
2020-01-25 02:50:00,400
2020-01-25 03:00:00,410
2020-01-25 03:10:00,402
2020-01-25 03:20:00,414
2020-01-25 03:30:00,434
2020-01-25 03:40:00,442
2020-01-25 03:50:00,420
2020-01-25 04:00:00,414
2020-01-25 04:10:00,410
2020-01-25 04:20:00,432
2020-01-25 04:30:00,448
2020-01-25 04:40:00,492
2020-01-25 04:50:00,468
2020-01-25 05:00:00,472
2020-01-25 05:10:00,230
2020-01-25 05:20:00,450
2020-01-25 05:30:00,460
2020-01-25 05:40:00,452
2020-01-25 05:50:00,432
2020-01-25 06:00:00,442
2020-01-25 06:10:00,430
2020-01-25 06:20:00,430
2020-01-25 06:30:00,432
2020-01-25 06:40:00,426
2020-01-25 06:50:00,424
2020-01-25 07:00:00,416
2020-01-25 07:10:00,422
2020-01-25 07:20:00,418
2020-01-25 07:30:00,408
2020-01-25 07:40:00,412
2020-01-25 07:50:00,418
2020-01-25 08:00:00,422
2020-01-25 08:10:00,424
2020-01-25 08:20:00,416
2020-01-25 08:30:00,420
2020-01-25 08:40:00,416
2020-01-25 08:50:00,400
2020-01-25 09:00:00,402
2020-01-25 09:10:00,392
2020-01-25 09:20:00,386
2020-01-25 09:30:00,386
2020-01-25 09:40:00,384
2020-01-25 09:50:00,382
2020-01-25 10:00:00,378
2020-01-25 10:10:00,376
2020-01-25 10:20:00,382
2020-01-25 10:30:00,186
2020-01-25 10:40:00,372
2020-01-25 10:50:00,370
2020-01-25 11:00:00,382
2020-01-25 11:10:00,366
2020-01-25 11:20:00,374
2020-01-25 11:30:00,382
2020-01-25 11:40:00,388
2020-01-25 11:50:00,402
2020-01-25 12:00:00,426
2020-01-25 12:10:00,456
2020-01-25 12:20:00,466
2020-01-25 12:30:00,484
2020-01-25 12:40:00,484
2020-01-25 12:50:00,510
2020-01-25 13:00:00,516
2020-01-25 13:10:00,514
2020-01-25 13:20:00,500
2020-01-25 13:30:00,304
2020-01-25 13:40:00,498
2020-01-25 13:50:00,484
2020-01-25 14:00:00,478
2020-01-25 14:10:00,246
2020-01-25 14:20:00,744
2020-01-25 14:30:00,488
2020-01-25 14:40:00,236
2020-01-25 14:50:00,490
2020-01-25 15:00:00,456
2020-01-25 15:10:00,430
2020-01-25 15:20:00,434
2020-01-25 15:30:00,448
2020-01-25 15:40:00,478
2020-01-25 15:50:00,506
2020-01-25 16:00:00,514
2020-01-25 16:10:00,518
2020-01-25 16:20:00,478
2020-01-25 16:30:00,494
2020-01-25 16:40:00,480
2020-01-25 16:50:00,498
2020-01-25 17:00:00,526
2020-01-25 17:10:00,514
2020-01-25 17:20:00,496
2020-01-25 17:30:00,494
2020-01-25 17:40:00,502
2020-01-25 17:50:00,508
2020-01-25 18:00:00,480
2020-01-25 18:10:00,414
2020-01-25 18:20:00,416
2020-01-25 18:30:00,438
2020-01-25 18:40:00,452
2020-01-25 18:50:00,470
2020-01-25 19:00:00,482
2020-01-25 19:10:00,252
2020-01-25 19:20:00,500
2020-01-25 19:30:00,496
2020-01-25 19:40:00,458
2020-01-25 19:50:00,462
2020-01-25 20:00:00,470
2020-01-25 20:10:00,480
2020-01-25 20:20:00,452
2020-01-25 20:30:00,430
2020-01-25 20:40:00,400
2020-01-25 20:50:00,420
2020-01-25 21:00:00,444
2020-01-25 21:10:00,434
2020-01-25 21:20:00,448
2020-01-25 21:30:00,456
2020-01-25 21:40:00,458
2020-01-25 21:50:00,450
2020-01-25 22:00:00,462
2020-01-25 22:10:00,466
2020-01-25 22:20:00,234
2020-01-25 22:30:00,464
2020-01-25 22:40:00,484
2020-01-25 22:50:00,484
2020-01-25 23:00:00,484
2020-01-25 23:10:00,488
2020-01-25 23:20:00,496
2020-01-25 23:30:00,508
2020-01-25 23:40:00,512
2020-01-25 23:50:00,524
2020-01-26 00:00:00,530
2020-01-26 00:10:00,512
2020-01-26 00:20:00,502
2020-01-26 00:30:00,496
2020-01-26 00:40:00,486
2020-01-26 00:50:00,490
2020-01-26 01:00:00,492
2020-01-26 01:10:00,474
2020-01-26 01:20:00,464
2020-01-26 01:30:00,460
2020-01-26 01:40:00,470
2020-01-26 01:50:00,236
2020-01-26 02:00:00,478
2020-01-26 02:10:00,488
2020-01-26 02:20:00,482
2020-01-26 02:30:00,466
2020-01-26 02:40:00,466
2020-01-26 02:50:00,476
2020-01-26 03:00:00,454
2020-01-26 03:10:00,456
2020-01-26 03:20:00,452
2020-01-26 03:30:00,440
2020-01-26 03:40:00,446
2020-01-26 03:50:00,450
2020-01-26 04:00:00,446
2020-01-26 04:10:00,446
2020-01-26 04:20:00,440
2020-01-26 04:30:00,430
2020-01-26 04:40:00,442
2020-01-26 04:50:00,436
2020-01-26 05:00:00,438
2020-01-26 05:10:00,432
2020-01-26 05:20:00,428
2020-01-26 05:30:00,432
2020-01-26 05:40:00,430
2020-01-26 05:50:00,428
2020-01-26 06:00:00,432
2020-01-26 06:10:00,428
2020-01-26 06:20:00,436
2020-01-26 06:30:00,442
2020-01-26 06:40:00,442
2020-01-26 06:50:00,438
2020-01-26 07:00:00,444
2020-01-26 07:10:00,226
2020-01-26 07:20:00,442
2020-01-26 07:30:00,438
2020-01-26 07:40:00,434
