,Timestamp,Thermal Power
3213,2018-02-13 18:15:00,168.5
3214,2018-02-13 18:20:00,169.0
3215,2018-02-13 18:25:00,169.5
3216,2018-02-13 18:30:00,170.0
3217,2018-02-13 18:35:00,170.0
3218,2018-02-13 18:40:00,170.0
3219,2018-02-13 18:45:00,170.0
3220,2018-02-13 18:50:00,170.0
3221,2018-02-13 18:55:00,170.0
3222,2018-02-13 19:00:00,170.0
3223,2018-02-13 19:05:00,152.16666666666669
3224,2018-02-13 19:10:00,134.33333333333334
3225,2018-02-13 19:15:00,116.5
3226,2018-02-13 19:20:00,98.66666666666669
3227,2018-02-13 19:25:00,80.83333333333333
3228,2018-02-13 19:30:00,63.0
3229,2018-02-13 19:35:00,63.16666666666666
3230,2018-02-13 19:40:00,63.33333333333334
3231,2018-02-13 19:45:00,63.5
3232,2018-02-13 19:50:00,63.66666666666667
3233,2018-02-13 19:55:00,63.833333333333336
3234,2018-02-13 20:00:00,64.0
3235,2018-02-13 20:05:00,64.16666666666667
3236,2018-02-13 20:10:00,64.33333333333334
3237,2018-02-13 20:15:00,64.5
3238,2018-02-13 20:20:00,64.66666666666666
3239,2018-02-13 20:25:00,64.83333333333334
3240,2018-02-13 20:30:00,65.0
3241,2018-02-13 20:35:00,64.83333333333334
3242,2018-02-13 20:40:00,64.66666666666667
3243,2018-02-13 20:45:00,64.5
3244,2018-02-13 20:50:00,64.33333333333333
3245,2018-02-13 20:55:00,64.16666666666667
3246,2018-02-13 21:00:00,64.0
3247,2018-02-13 21:05:00,64.16666666666667
3248,2018-02-13 21:10:00,64.33333333333334
3249,2018-02-13 21:15:00,64.5
3250,2018-02-13 21:20:00,64.66666666666666
3251,2018-02-13 21:25:00,64.83333333333334
3252,2018-02-13 21:30:00,65.0
3253,2018-02-13 21:35:00,65.5
3254,2018-02-13 21:40:00,66.0
3255,2018-02-13 21:45:00,66.5
3256,2018-02-13 21:50:00,67.0
3257,2018-02-13 21:55:00,67.5
3258,2018-02-13 22:00:00,68.0
3259,2018-02-13 22:05:00,68.16666666666667
3260,2018-02-13 22:10:00,68.33333333333334
3261,2018-02-13 22:15:00,68.5
3262,2018-02-13 22:20:00,68.66666666666667
3263,2018-02-13 22:25:00,68.83333333333333
3264,2018-02-13 22:30:00,69.0
3265,2018-02-13 22:35:00,68.66666666666667
3266,2018-02-13 22:40:00,68.33333333333334
3267,2018-02-13 22:45:00,68.0
3268,2018-02-13 22:50:00,67.66666666666667
3269,2018-02-13 22:55:00,67.33333333333333
3270,2018-02-13 23:00:00,67.0
3271,2018-02-13 23:05:00,67.5
3272,2018-02-13 23:10:00,68.0
3273,2018-02-13 23:15:00,68.5
3274,2018-02-13 23:20:00,69.0
3275,2018-02-13 23:25:00,69.5
3276,2018-02-13 23:30:00,70.0
3277,2018-02-13 23:35:00,69.83333333333334
3278,2018-02-13 23:40:00,69.66666666666667
3279,2018-02-13 23:45:00,69.5
3280,2018-02-13 23:50:00,69.33333333333334
3281,2018-02-13 23:55:00,69.16666666666666
3282,2018-02-14 00:00:00,69.0
3283,2018-02-14 00:05:00,60.66666666666666
3284,2018-02-14 00:10:00,52.33333333333334
3285,2018-02-14 00:15:00,44.0
3286,2018-02-14 00:20:00,35.66666666666667
3287,2018-02-14 00:25:00,27.33333333333333
3288,2018-02-14 00:30:00,19.0
3289,2018-02-14 00:35:00,18.666666666666668
3290,2018-02-14 00:40:00,18.333333333333336
3291,2018-02-14 00:45:00,18.0
3292,2018-02-14 00:50:00,17.666666666666664
3293,2018-02-14 00:55:00,17.333333333333336
3294,2018-02-14 01:00:00,17.0
3295,2018-02-14 01:05:00,16.5
3296,2018-02-14 01:10:00,16.0
3297,2018-02-14 01:15:00,15.5
3298,2018-02-14 01:20:00,15.0
3299,2018-02-14 01:25:00,14.5
3300,2018-02-14 01:30:00,14.0
3301,2018-02-14 01:35:00,13.500000000000002
3302,2018-02-14 01:40:00,13.0
3303,2018-02-14 01:45:00,12.5
3304,2018-02-14 01:50:00,12.0
3305,2018-02-14 01:55:00,11.5
3306,2018-02-14 02:00:00,11.0
3307,2018-02-14 02:05:00,11.0
3308,2018-02-14 02:10:00,11.0
3309,2018-02-14 02:15:00,11.0
3310,2018-02-14 02:20:00,11.0
3311,2018-02-14 02:25:00,11.0
3312,2018-02-14 02:30:00,11.0
3313,2018-02-14 02:35:00,10.833333333333334
3314,2018-02-14 02:40:00,10.666666666666668
3315,2018-02-14 02:45:00,10.5
